spot_id,predicted_protein_value
s_016um_00380_00137-1,2.362643
s_016um_00037_00102-1,2.236211
s_016um_00328_00304-1,2.2838576
s_016um_00343_00400-1,2.518859
s_016um_00009_00155-1,2.2446773
s_016um_00009_00150-1,2.2642686
s_016um_00109_00316-1,2.1795187
s_016um_00330_00253-1,2.3007708
s_016um_00366_00225-1,2.3031085
s_016um_00267_00058-1,2.3552995
s_016um_00274_00229-1,2.24655
s_016um_00219_00167-1,2.3034065
s_016um_00209_00032-1,2.271694
s_016um_00112_00314-1,2.223047
s_016um_00122_00145-1,2.2821457
s_016um_00201_00148-1,2.2468545
s_016um_00232_00085-1,2.237361
s_016um_00034_00102-1,2.3220236
s_016um_00080_00283-1,2.2654374
s_016um_00142_00062-1,2.276515
s_016um_00242_00085-1,2.2721207
s_016um_00382_00138-1,2.265743
s_016um_00321_00227-1,2.2994688
s_016um_00081_00240-1,2.286849
s_016um_00362_00411-1,2.5726688
s_016um_00323_00167-1,2.2623818
s_016um_00323_00162-1,2.3095756
s_016um_00394_00215-1,2.3316257
s_016um_00219_00026-1,2.3231735
s_016um_00363_00414-1,2.8077865
s_016um_00233_00267-1,2.2532897
s_016um_00033_00089-1,2.2925892
s_016um_00082_00197-1,2.3422267
s_016um_00235_00090-1,2.2842867
s_016um_00127_00318-1,2.348926
s_016um_00040_00098-1,2.3060029
s_016um_00217_00172-1,2.262533
s_016um_00259_00034-1,2.26151
s_016um_00276_00133-1,2.3104548
s_016um_00325_00123-1,2.223576
s_016um_00341_00399-1,2.3015375
s_016um_00191_00093-1,2.25763
s_016um_00129_00321-1,2.1834092
s_016um_00263_00061-1,2.3316371
s_016um_00341_00215-1,2.2860508
s_016um_00270_00034-1,2.3159075
s_016um_00395_00365-1,2.4092634
s_016um_00083_00278-1,2.2460473
s_016um_00134_00321-1,2.439815
s_016um_00038_00098-1,2.264028
s_016um_00278_00048-1,2.2928092
s_016um_00120_00149-1,2.2274342
s_016um_00199_00149-1,2.2252522
s_016um_00275_00229-1,2.2746105
s_016um_00140_00022-1,2.3211892
s_016um_00080_00236-1,2.3587549
s_016um_00367_00099-1,2.3841443
s_016um_00232_00263-1,2.3049996
s_016um_00166_00129-1,2.3522103
s_016um_00356_00115-1,2.3005922
s_016um_00230_00250-1,2.2735896
s_016um_00394_00181-1,2.228942
s_016um_00137_00222-1,2.2723541
s_016um_00323_00228-1,2.2396905
s_016um_00343_00215-1,2.2272987
s_016um_00124_00383-1,2.2146468
s_016um_00111_00320-1,2.3201466
s_016um_00199_00148-1,2.238088
s_016um_00034_00336-1,2.2398715
s_016um_00206_00149-1,2.2387757
s_016um_00019_00265-1,2.3274097
s_016um_00026_00089-1,2.2418258
s_016um_00205_00153-1,2.2909207
s_016um_00385_00292-1,2.3384588
s_016um_00390_00181-1,2.2500246
s_016um_00320_00166-1,2.2706203
s_016um_00385_00293-1,2.1869833
s_016um_00142_00218-1,2.2796094
s_016um_00130_00233-1,2.2315352
s_016um_00101_00030-1,2.3367827
s_016um_00216_00292-1,2.2252421
s_016um_00409_00101-1,2.2704012
s_016um_00028_00335-1,2.235991
s_016um_00249_00020-1,2.3032117
s_016um_00260_00127-1,2.2567914
s_016um_00217_00281-1,2.2443476
s_016um_00081_00296-1,2.1947982
s_016um_00368_00145-1,2.298006
s_016um_00128_00316-1,2.3668854
s_016um_00270_00058-1,2.3525133
s_016um_00138_00074-1,2.2625759
s_016um_00236_00083-1,2.2795722
s_016um_00266_00059-1,2.3166592
s_016um_00076_00241-1,2.237091
s_016um_00320_00162-1,2.3031697
s_016um_00216_00295-1,2.2048626
s_016um_00043_00049-1,2.2748148
s_016um_00376_00119-1,2.3494925
s_016um_00099_00071-1,2.2800958
s_016um_00273_00132-1,2.235321
s_016um_00145_00021-1,2.2919126
s_016um_00356_00410-1,2.7038987
s_016um_00098_00340-1,2.3165476
s_016um_00171_00128-1,2.2440307
s_016um_00203_00149-1,2.268293
s_016um_00195_00090-1,2.2672668
s_016um_00098_00073-1,2.2375524
s_016um_00337_00255-1,2.3093863
s_016um_00401_00259-1,2.287499
s_016um_00211_00289-1,2.2425976
s_016um_00372_00121-1,2.2473094
s_016um_00087_00194-1,2.2524657
s_016um_00220_00226-1,2.24958
s_016um_00066_00126-1,2.2159605
s_016um_00251_00020-1,2.2892075
s_016um_00042_00044-1,2.212093
s_016um_00098_00027-1,2.2855918
s_016um_00228_00249-1,2.2040782
s_016um_00038_00172-1,2.2499735
s_016um_00209_00296-1,2.2433705
s_016um_00106_00385-1,2.1694553
s_016um_00084_00266-1,2.2483478
s_016um_00147_00399-1,2.2321875
s_016um_00398_00182-1,2.3317406
s_016um_00273_00052-1,2.3104274
s_016um_00101_00023-1,2.2736619
s_016um_00378_00137-1,2.2976482
s_016um_00095_00277-1,2.2291944
s_016um_00141_00223-1,2.3109477
s_016um_00260_00133-1,2.2022874
s_016um_00272_00058-1,2.2736633
s_016um_00169_00370-1,2.2843196
s_016um_00353_00023-1,2.3980596
s_016um_00389_00292-1,2.2550228
s_016um_00253_00026-1,2.2751586
s_016um_00362_00226-1,2.2664125
s_016um_00079_00236-1,2.2552576
s_016um_00403_00150-1,2.2518482
s_016um_00046_00209-1,2.265777
s_016um_00400_00402-1,3.4852133
s_016um_00219_00281-1,2.2608714
s_016um_00274_00225-1,2.2541811
s_016um_00053_00248-1,2.376399
s_016um_00081_00292-1,2.1875243
s_016um_00361_00290-1,2.3271263
s_016um_00277_00327-1,2.2845771
s_016um_00138_00215-1,2.2605712
s_016um_00074_00248-1,2.204165
s_016um_00083_00200-1,2.3006866
s_016um_00329_00218-1,2.2627354
s_016um_00005_00296-1,2.2756753
s_016um_00276_00208-1,2.222342
s_016um_00039_00178-1,2.222517
s_016um_00123_00386-1,2.214242
s_016um_00143_00020-1,2.2892334
s_016um_00407_00401-1,3.1982808
s_016um_00391_00343-1,2.5761554
s_016um_00031_00331-1,2.251332
s_016um_00228_00237-1,2.2442124
s_016um_00218_00032-1,2.1963356
s_016um_00396_00220-1,2.2464402
s_016um_00215_00282-1,2.2520382
s_016um_00008_00153-1,2.2564049
s_016um_00102_00383-1,2.1981885
s_016um_00184_00028-1,2.335518
s_016um_00266_00057-1,2.3168952
s_016um_00141_00060-1,2.3081796
s_016um_00193_00120-1,2.2658265
s_016um_00268_00332-1,2.2429924
s_016um_00209_00031-1,2.310835
s_016um_00354_00416-1,3.1066816
s_016um_00365_00098-1,2.356944
s_016um_00041_00049-1,2.3092546
s_016um_00210_00296-1,2.2949977
s_016um_00089_00068-1,2.1835854
s_016um_00245_00086-1,2.2883365
s_016um_00193_00130-1,2.2925603
s_016um_00126_00089-1,2.3077493
s_016um_00083_00071-1,2.3599644
s_016um_00235_00268-1,2.2261868
s_016um_00219_00280-1,2.3018787
s_016um_00079_00241-1,2.3124847
s_016um_00133_00230-1,2.2309713
s_016um_00257_00034-1,2.3107476
s_016um_00263_00187-1,2.2906113
s_016um_00394_00358-1,2.387913
s_016um_00105_00384-1,2.2330558
s_016um_00129_00386-1,2.2868636
s_016um_00262_00186-1,2.2967124
s_016um_00417_00138-1,2.2172043
s_016um_00287_00092-1,2.2627103
s_016um_00177_00032-1,2.4900603
s_016um_00110_00318-1,2.2667506
