spot_id,predicted_protein_value
s_016um_00380_00137-1,-1.0115931
s_016um_00037_00102-1,-1.0260733
s_016um_00328_00304-1,-1.1229831
s_016um_00343_00400-1,-1.2462361
s_016um_00009_00155-1,-1.001903
s_016um_00009_00150-1,-1.066497
s_016um_00109_00316-1,-0.90383077
s_016um_00330_00253-1,-1.0626345
s_016um_00366_00225-1,-1.0814332
s_016um_00267_00058-1,-1.1191413
s_016um_00274_00229-1,-1.0572635
s_016um_00219_00167-1,-1.0597773
s_016um_00209_00032-1,-0.9874096
s_016um_00112_00314-1,-0.9612088
s_016um_00122_00145-1,-1.0218042
s_016um_00201_00148-1,-0.989489
s_016um_00232_00085-1,-0.90281916
s_016um_00034_00102-1,-1.1053178
s_016um_00080_00283-1,-1.0500125
s_016um_00142_00062-1,-1.0140936
s_016um_00242_00085-1,-1.0429354
s_016um_00382_00138-1,-1.0252453
s_016um_00321_00227-1,-1.0146085
s_016um_00081_00240-1,-1.0198936
s_016um_00362_00411-1,-1.162481
s_016um_00323_00167-1,-0.93545675
s_016um_00323_00162-1,-1.1494609
s_016um_00394_00215-1,-1.1386942
s_016um_00219_00026-1,-1.0698721
s_016um_00363_00414-1,-1.4984825
s_016um_00233_00267-1,-1.0450749
s_016um_00033_00089-1,-0.98750204
s_016um_00082_00197-1,-1.3054721
s_016um_00235_00090-1,-1.2523987
s_016um_00127_00318-1,-1.2121882
s_016um_00040_00098-1,-1.100729
s_016um_00217_00172-1,-0.9921167
s_016um_00259_00034-1,-1.0084773
s_016um_00276_00133-1,-1.0159686
s_016um_00325_00123-1,-1.005472
s_016um_00341_00399-1,-1.0341899
s_016um_00191_00093-1,-0.8620474
s_016um_00129_00321-1,-0.9590494
s_016um_00263_00061-1,-0.9882097
s_016um_00341_00215-1,-1.0388733
s_016um_00270_00034-1,-0.9118853
s_016um_00395_00365-1,-1.0762383
s_016um_00083_00278-1,-0.9980834
s_016um_00134_00321-1,-1.3688843
s_016um_00038_00098-1,-1.0468905
s_016um_00278_00048-1,-0.95659196
s_016um_00120_00149-1,-0.96695465
s_016um_00199_00149-1,-0.9795891
s_016um_00275_00229-1,-1.0568732
s_016um_00140_00022-1,-0.9962803
s_016um_00080_00236-1,-1.130861
s_016um_00367_00099-1,-1.2684544
s_016um_00232_00263-1,-1.0489728
s_016um_00166_00129-1,-1.0631392
s_016um_00356_00115-1,-1.0520504
s_016um_00230_00250-1,-1.0500829
s_016um_00394_00181-1,-0.98379153
s_016um_00137_00222-1,-1.0050535
s_016um_00323_00228-1,-1.0487254
s_016um_00343_00215-1,-0.9738346
s_016um_00124_00383-1,-1.0135536
s_016um_00111_00320-1,-1.2855219
s_016um_00199_00148-1,-1.0068289
s_016um_00034_00336-1,-1.0294756
s_016um_00206_00149-1,-0.9969502
s_016um_00019_00265-1,-1.2139064
s_016um_00026_00089-1,-0.97952604
s_016um_00205_00153-1,-0.95263106
s_016um_00385_00292-1,-1.1091541
s_016um_00390_00181-1,-0.9870234
