spot_id,predicted_protein_value
s_016um_00380_00137-1,0.0031428412
s_016um_00037_00102-1,-0.00652634
s_016um_00328_00304-1,0.041419175
s_016um_00343_00400-1,0.2507403
s_016um_00009_00155-1,-0.018862903
s_016um_00009_00150-1,0.020601172
s_016um_00109_00316-1,-0.13063902
s_016um_00330_00253-1,0.07970595
s_016um_00366_00225-1,0.13293815
s_016um_00267_00058-1,0.53778636
s_016um_00274_00229-1,0.04407588
s_016um_00219_00167-1,0.09783712
s_016um_00209_00032-1,-0.02333372
s_016um_00112_00314-1,-0.07942589
s_016um_00122_00145-1,0.056957114
s_016um_00201_00148-1,-0.022414647
s_016um_00232_00085-1,-0.096835054
s_016um_00034_00102-1,0.10857787
s_016um_00080_00283-1,0.01409306
s_016um_00142_00062-1,0.03468153
s_016um_00242_00085-1,-0.102037676
s_016um_00382_00138-1,0.043621197
s_016um_00321_00227-1,-0.020552129
s_016um_00081_00240-1,0.08404509
s_016um_00362_00411-1,0.26687896
s_016um_00323_00167-1,-0.07874804
s_016um_00323_00162-1,0.15391633
s_016um_00394_00215-1,0.050830796
s_016um_00219_00026-1,0.085381575
s_016um_00363_00414-1,0.61703765
s_016um_00233_00267-1,-0.071242325
s_016um_00033_00089-1,-0.025546856
s_016um_00082_00197-1,0.39745396
s_016um_00235_00090-1,-0.036948465
s_016um_00127_00318-1,0.24493116
s_016um_00040_00098-1,0.13332476
s_016um_00217_00172-1,-0.042070664
s_016um_00259_00034-1,0.026779272
s_016um_00276_00133-1,0.011200983
s_016um_00325_00123-1,-0.040991746
s_016um_00341_00399-1,0.05971448
s_016um_00191_00093-1,-0.039770156
s_016um_00129_00321-1,-0.16144317
s_016um_00263_00061-1,-0.08262243
s_016um_00341_00215-1,0.05190931
s_016um_00270_00034-1,0.0016878508
s_016um_00395_00365-1,0.20920676
s_016um_00083_00278-1,-0.0062452704
s_016um_00134_00321-1,1.1001318
s_016um_00038_00098-1,0.058035925
s_016um_00278_00048-1,0.035034582
s_016um_00120_00149-1,-0.16352859
s_016um_00199_00149-1,-0.062969536
s_016um_00275_00229-1,0.046607114
s_016um_00140_00022-1,0.11893335
s_016um_00080_00236-1,0.472415
s_016um_00367_00099-1,0.6681634
s_016um_00232_00263-1,0.00783845
