spot_id,predicted_protein_value
s_016um_00380_00137-1,-1.3785696
s_016um_00037_00102-1,-1.5293524
s_016um_00328_00304-1,-1.4079638
s_016um_00343_00400-1,-0.640514
s_016um_00009_00155-1,-1.5748624
s_016um_00009_00150-1,-1.3990391
s_016um_00109_00316-1,-1.5969529
s_016um_00330_00253-1,-1.2685448
s_016um_00366_00225-1,-1.4293138
s_016um_00267_00058-1,-1.0098933
s_016um_00274_00229-1,-1.4658833
s_016um_00219_00167-1,-1.4139366
s_016um_00209_00032-1,-1.4993607
s_016um_00112_00314-1,-1.6148186
s_016um_00122_00145-1,-1.4860612
s_016um_00201_00148-1,-1.5889928
s_016um_00232_00085-1,-1.5085795
s_016um_00034_00102-1,-1.5145895
s_016um_00080_00283-1,-1.5880429
s_016um_00142_00062-1,-1.5307441
s_016um_00242_00085-1,-1.5416414
s_016um_00382_00138-1,-1.4955387
s_016um_00321_00227-1,-1.3434546
s_016um_00081_00240-1,-1.4195318
s_016um_00362_00411-1,-0.5736047
s_016um_00323_00167-1,-1.4580392
s_016um_00323_00162-1,-1.3086879
s_016um_00394_00215-1,-1.0759798
s_016um_00219_00026-1,-1.4128425
s_016um_00363_00414-1,0.39999068
s_016um_00233_00267-1,-1.4301357
s_016um_00033_00089-1,-1.5870472
s_016um_00082_00197-1,-1.2647011
s_016um_00235_00090-1,-1.0621302
s_016um_00127_00318-1,-1.1645489
s_016um_00040_00098-1,-1.4210876
s_016um_00217_00172-1,-1.4895703
s_016um_00259_00034-1,-1.4766895
s_016um_00276_00133-1,-1.4124898
s_016um_00325_00123-1,-1.5143986
s_016um_00341_00399-1,-1.333637
s_016um_00191_00093-1,-1.5931091
s_016um_00129_00321-1,-1.6673675
s_016um_00263_00061-1,-1.4152869
s_016um_00341_00215-1,-1.505928
s_016um_00270_00034-1,-1.4999038
s_016um_00395_00365-1,-1.1964996
s_016um_00083_00278-1,-1.5359769
s_016um_00134_00321-1,-0.36716056
s_016um_00038_00098-1,-1.4962522
s_016um_00278_00048-1,-1.4679323
s_016um_00120_00149-1,-1.6387572
s_016um_00199_00149-1,-1.638148
s_016um_00275_00229-1,-1.5296726
s_016um_00140_00022-1,-1.4222419
s_016um_00080_00236-1,-1.4192857
s_016um_00367_00099-1,-1.2949681
s_016um_00232_00263-1,-1.4677467
s_016um_00166_00129-1,-1.3265598
s_016um_00356_00115-1,-1.476831
s_016um_00230_00250-1,-1.4773722
s_016um_00394_00181-1,-1.4807926
s_016um_00137_00222-1,-1.3884857
s_016um_00323_00228-1,-1.4224982
s_016um_00343_00215-1,-1.6271656
s_016um_00124_00383-1,-1.6391054
s_016um_00111_00320-1,-1.0547663
s_016um_00199_00148-1,-1.5301483
s_016um_00034_00336-1,-1.5155513
s_016um_00206_00149-1,-1.5014877
s_016um_00019_00265-1,-1.4240478
s_016um_00026_00089-1,-1.5098984
s_016um_00205_00153-1,-1.4197348
s_016um_00385_00292-1,-1.2404584
s_016um_00390_00181-1,-1.5676744
s_016um_00320_00166-1,-1.5750998
s_016um_00385_00293-1,-1.6298621
s_016um_00142_00218-1,-1.428999
s_016um_00130_00233-1,-1.5102534
s_016um_00101_00030-1,-1.5023311
s_016um_00216_00292-1,-1.5390507
s_016um_00409_00101-1,-1.4555042
s_016um_00028_00335-1,-1.4861705
s_016um_00249_00020-1,-1.4209707
s_016um_00260_00127-1,-1.5190252
s_016um_00217_00281-1,-1.483315
s_016um_00081_00296-1,-1.5983429
s_016um_00368_00145-1,-1.5014167
s_016um_00128_00316-1,-1.1204095
s_016um_00270_00058-1,-1.3160933
s_016um_00138_00074-1,-1.5830035
s_016um_00236_00083-1,-1.4614428
s_016um_00266_00059-1,-1.1078022
s_016um_00076_00241-1,-1.6044155
s_016um_00320_00162-1,-1.5215526
s_016um_00216_00295-1,-1.5800887
s_016um_00043_00049-1,-1.5227755
s_016um_00376_00119-1,-1.3339573
s_016um_00099_00071-1,-1.517603
s_016um_00273_00132-1,-1.5231991
s_016um_00145_00021-1,-1.5012918
s_016um_00356_00410-1,0.017983913
s_016um_00098_00340-1,-1.3617418
s_016um_00171_00128-1,-1.6235089
s_016um_00203_00149-1,-1.503614
s_016um_00195_00090-1,-1.5946375
s_016um_00098_00073-1,-1.5999436
s_016um_00337_00255-1,-1.4840254
s_016um_00401_00259-1,-1.5200051
s_016um_00211_00289-1,-1.5116239
s_016um_00372_00121-1,-1.5709507
s_016um_00087_00194-1,-1.5298965
s_016um_00220_00226-1,-1.4633456
s_016um_00066_00126-1,-1.6176066
s_016um_00251_00020-1,-1.4744879
s_016um_00042_00044-1,-1.6366106
s_016um_00098_00027-1,-1.5458208
s_016um_00228_00249-1,-1.6205114
s_016um_00038_00172-1,-1.5365033
s_016um_00209_00296-1,-1.5555058
s_016um_00106_00385-1,-1.5999763
s_016um_00084_00266-1,-1.5253243
s_016um_00147_00399-1,-1.5427673
s_016um_00398_00182-1,-1.4487365
s_016um_00273_00052-1,-1.4812847
s_016um_00101_00023-1,-1.6013125
s_016um_00378_00137-1,-1.5233475
s_016um_00095_00277-1,-1.5717294
s_016um_00141_00223-1,-1.2272241
s_016um_00260_00133-1,-1.4717884
s_016um_00272_00058-1,-1.5245444
s_016um_00169_00370-1,-1.4377223
s_016um_00353_00023-1,-1.1143646
s_016um_00389_00292-1,-1.4228432
s_016um_00253_00026-1,-1.4700333
s_016um_00362_00226-1,-1.4990942
s_016um_00079_00236-1,-1.2864867
s_016um_00403_00150-1,-1.5035756
s_016um_00046_00209-1,-1.4558512
s_016um_00400_00402-1,4.0002594
s_016um_00219_00281-1,-1.5557047
s_016um_00274_00225-1,-1.4859209
s_016um_00053_00248-1,-1.1683686
s_016um_00081_00292-1,-1.5610424
s_016um_00361_00290-1,-1.5278648
s_016um_00277_00327-1,-1.4706544
s_016um_00138_00215-1,-1.2720548
s_016um_00074_00248-1,-1.6614712
s_016um_00083_00200-1,-1.4553357
