spot_id,predicted_protein_value
s_016um_00380_00137-1,0.6107138
s_016um_00037_00102-1,0.45005408
s_016um_00328_00304-1,0.5624977
s_016um_00343_00400-1,1.0509254
s_016um_00009_00155-1,0.44490564
s_016um_00009_00150-1,0.59040725
s_016um_00109_00316-1,0.43154615
s_016um_00330_00253-1,0.59171736
s_016um_00366_00225-1,0.5257088
s_016um_00267_00058-1,1.0661933
s_016um_00274_00229-1,0.52665925
s_016um_00219_00167-1,0.5618651
s_016um_00209_00032-1,0.48680034
s_016um_00112_00314-1,0.42273957
s_016um_00122_00145-1,0.53627384
s_016um_00201_00148-1,0.4548113
s_016um_00232_00085-1,0.5359423
s_016um_00034_00102-1,0.5543471
s_016um_00080_00283-1,0.44933993
s_016um_00142_00062-1,0.49966815
s_016um_00242_00085-1,0.55190265
s_016um_00382_00138-1,0.4536563
s_016um_00321_00227-1,0.5926547
s_016um_00081_00240-1,0.5655293
s_016um_00362_00411-1,1.1992382
s_016um_00323_00167-1,0.59333754
s_016um_00323_00162-1,0.6700207
s_016um_00394_00215-1,0.75889015
s_016um_00219_00026-1,0.56603295
s_016um_00363_00414-1,1.7538834
s_016um_00233_00267-1,0.56390107
s_016um_00033_00089-1,0.5313133
s_016um_00082_00197-1,0.7986545
s_016um_00235_00090-1,0.8698765
s_016um_00127_00318-1,0.7685222
s_016um_00040_00098-1,0.64415
s_016um_00217_00172-1,0.4563934
s_016um_00259_00034-1,0.5351035
s_016um_00276_00133-1,0.59399575
s_016um_00325_00123-1,0.44629794
s_016um_00341_00399-1,0.6237111
s_016um_00191_00093-1,0.5347062
s_016um_00129_00321-1,0.40793154
s_016um_00263_00061-1,0.5692198
s_016um_00341_00215-1,0.50926024
s_016um_00270_00034-1,0.5383349
s_016um_00395_00365-1,0.7554291
s_016um_00083_00278-1,0.49587518
s_016um_00134_00321-1,1.7391846
s_016um_00038_00098-1,0.5138734
s_016um_00278_00048-1,0.6083042
s_016um_00120_00149-1,0.3934372
s_016um_00199_00149-1,0.43786925
s_016um_00275_00229-1,0.4978758
s_016um_00140_00022-1,0.6081874
s_016um_00080_00236-1,0.80884147
s_016um_00367_00099-1,0.8781602
s_016um_00232_00263-1,0.4809063
s_016um_00166_00129-1,0.6660508
s_016um_00356_00115-1,0.5648764
s_016um_00230_00250-1,0.47332466
s_016um_00394_00181-1,0.5405786
s_016um_00137_00222-1,0.6147211
s_016um_00323_00228-1,0.5168508
s_016um_00343_00215-1,0.41046035
s_016um_00124_00383-1,0.37876958
s_016um_00111_00320-1,1.0550933
s_016um_00199_00148-1,0.49868882
s_016um_00034_00336-1,0.4628147
s_016um_00206_00149-1,0.6066006
s_016um_00019_00265-1,0.66664195
s_016um_00026_00089-1,0.45624387
s_016um_00205_00153-1,0.5634395
s_016um_00385_00292-1,0.79806066
s_016um_00390_00181-1,0.50797623
