spot_id,predicted_protein_value
s_016um_00380_00137-1,0.6337732
s_016um_00037_00102-1,-0.02248174
s_016um_00328_00304-1,0.22784048
s_016um_00343_00400-1,1.2122779
s_016um_00009_00155-1,-0.13508424
s_016um_00009_00150-1,-0.043163
s_016um_00109_00316-1,0.42441002
s_016um_00330_00253-1,0.263657
s_016um_00366_00225-1,-0.046284735
s_016um_00267_00058-1,1.4321705
s_016um_00274_00229-1,0.073008895
s_016um_00219_00167-1,0.39482075
s_016um_00209_00032-1,0.21329288
s_016um_00112_00314-1,0.037932903
s_016um_00122_00145-1,0.23834863
s_016um_00201_00148-1,0.11941376
s_016um_00232_00085-1,0.626442
s_016um_00034_00102-1,0.29635483
s_016um_00080_00283-1,0.016905248
s_016um_00142_00062-1,0.13646498
s_016um_00242_00085-1,0.86578834
s_016um_00382_00138-1,-0.00390923
s_016um_00321_00227-1,0.43699914
s_016um_00081_00240-1,0.27858073
s_016um_00362_00411-1,1.4835025
s_016um_00323_00167-1,1.3207018
s_016um_00323_00162-1,0.49190012
s_016um_00394_00215-1,0.38012937
s_016um_00219_00026-1,0.27964023
s_016um_00363_00414-1,2.1903462
s_016um_00233_00267-1,0.21013077
s_016um_00033_00089-1,0.2311839
s_016um_00082_00197-1,0.87739956
s_016um_00235_00090-1,0.97650576
s_016um_00127_00318-1,0.41939595
s_016um_00040_00098-1,0.3920251
s_016um_00217_00172-1,0.07013324
s_016um_00259_00034-1,0.37525058
s_016um_00276_00133-1,0.5571582
s_016um_00325_00123-1,-0.02319166
s_016um_00341_00399-1,0.5801217
s_016um_00191_00093-1,0.22167769
s_016um_00129_00321-1,0.44471586
s_016um_00263_00061-1,0.9353852
s_016um_00341_00215-1,0.38439825
s_016um_00270_00034-1,0.3058019
s_016um_00395_00365-1,0.265512
s_016um_00083_00278-1,0.08752614
s_016um_00134_00321-1,2.4478502
s_016um_00038_00098-1,-0.0010695755
s_016um_00278_00048-1,0.45026296
s_016um_00120_00149-1,0.13542023
s_016um_00199_00149-1,0.033599943
s_016um_00275_00229-1,0.17574985
s_016um_00140_00022-1,0.6178558
s_016um_00080_00236-1,1.3131
s_016um_00367_00099-1,1.3413401
