spot_id,predicted_protein_value
s_016um_00380_00137-1,1.6219597
s_016um_00037_00102-1,1.5683937
s_016um_00328_00304-1,1.5707561
s_016um_00343_00400-1,1.5641621
s_016um_00009_00155-1,1.5756459
s_016um_00009_00150-1,1.5523658
s_016um_00109_00316-1,1.5164362
s_016um_00330_00253-1,1.6005943
s_016um_00366_00225-1,1.5584657
s_016um_00267_00058-1,1.6277579
s_016um_00274_00229-1,1.5265474
s_016um_00219_00167-1,1.6122661
s_016um_00209_00032-1,1.5995996
s_016um_00112_00314-1,1.5407987
s_016um_00122_00145-1,1.6033725
s_016um_00201_00148-1,1.5479605
s_016um_00232_00085-1,1.5382727
s_016um_00034_00102-1,1.6833589
s_016um_00080_00283-1,1.5748495
s_016um_00142_00062-1,1.6316506
s_016um_00242_00085-1,1.6356478
s_016um_00382_00138-1,1.5630579
s_016um_00321_00227-1,1.5231553
s_016um_00081_00240-1,1.5866572
s_016um_00362_00411-1,1.6956215
s_016um_00323_00167-1,1.6230085
s_016um_00323_00162-1,1.5866761
s_016um_00394_00215-1,1.5268975
s_016um_00219_00026-1,1.6359104
s_016um_00363_00414-1,1.5061836
s_016um_00233_00267-1,1.554215
s_016um_00033_00089-1,1.6097698
s_016um_00082_00197-1,1.6393505
s_016um_00235_00090-1,1.402164
s_016um_00127_00318-1,1.536172
s_016um_00040_00098-1,1.5906398
s_016um_00217_00172-1,1.5794989
s_016um_00259_00034-1,1.5667975
s_016um_00276_00133-1,1.6042081
s_016um_00325_00123-1,1.5537845
s_016um_00341_00399-1,1.6023409
s_016um_00191_00093-1,1.5832824
s_016um_00129_00321-1,1.5367168
s_016um_00263_00061-1,1.6195071
s_016um_00341_00215-1,1.6459657
s_016um_00270_00034-1,1.610886
s_016um_00395_00365-1,1.6251167
s_016um_00083_00278-1,1.5735724
s_016um_00134_00321-1,1.2622285
s_016um_00038_00098-1,1.5650235
s_016um_00278_00048-1,1.5581737
s_016um_00120_00149-1,1.5330366
s_016um_00199_00149-1,1.5304334
s_016um_00275_00229-1,1.5610856
s_016um_00140_00022-1,1.6811762
s_016um_00080_00236-1,1.6643131
s_016um_00367_00099-1,1.7851506
s_016um_00232_00263-1,1.6675278
s_016um_00166_00129-1,1.5991747
s_016um_00356_00115-1,1.5871582
s_016um_00230_00250-1,1.5897311
s_016um_00394_00181-1,1.5056943
s_016um_00137_00222-1,1.5485748
s_016um_00323_00228-1,1.5764842
s_016um_00343_00215-1,1.5400844
s_016um_00124_00383-1,1.5171406
s_016um_00111_00320-1,1.5271649
s_016um_00199_00148-1,1.5495418
s_016um_00034_00336-1,1.539883
s_016um_00206_00149-1,1.5841681
s_016um_00019_00265-1,1.6536685
s_016um_00026_00089-1,1.5490495
s_016um_00205_00153-1,1.5650705
s_016um_00385_00292-1,1.6343507
s_016um_00390_00181-1,1.5673113
s_016um_00320_00166-1,1.6104816
s_016um_00385_00293-1,1.4798548
s_016um_00142_00218-1,1.5777638
s_016um_00130_00233-1,1.548987
s_016um_00101_00030-1,1.5839025
s_016um_00216_00292-1,1.5480964
s_016um_00409_00101-1,1.5141401
s_016um_00028_00335-1,1.5423415
s_016um_00249_00020-1,1.6050942
s_016um_00260_00127-1,1.549194
s_016um_00217_00281-1,1.5232353
s_016um_00081_00296-1,1.5324829
s_016um_00368_00145-1,1.6252923
s_016um_00128_00316-1,1.5230045
s_016um_00270_00058-1,1.6540492
s_016um_00138_00074-1,1.5114486
s_016um_00236_00083-1,1.6120391
s_016um_00266_00059-1,1.4371154
s_016um_00076_00241-1,1.5610905
s_016um_00320_00162-1,1.6200448
s_016um_00216_00295-1,1.4802256
s_016um_00043_00049-1,1.5959333
s_016um_00376_00119-1,1.5887733
s_016um_00099_00071-1,1.6042974
s_016um_00273_00132-1,1.5812548
s_016um_00145_00021-1,1.6315935
s_016um_00356_00410-1,1.4877251
s_016um_00098_00340-1,1.6045375
s_016um_00171_00128-1,1.6120584
s_016um_00203_00149-1,1.535166
s_016um_00195_00090-1,1.6039263
s_016um_00098_00073-1,1.5902246
s_016um_00337_00255-1,1.6564639
s_016um_00401_00259-1,1.5940145
s_016um_00211_00289-1,1.5603193
s_016um_00372_00121-1,1.559608
s_016um_00087_00194-1,1.5985649
s_016um_00220_00226-1,1.535164
s_016um_00066_00126-1,1.5614585
s_016um_00251_00020-1,1.6098711
s_016um_00042_00044-1,1.5786593
s_016um_00098_00027-1,1.6276422
s_016um_00228_00249-1,1.5076348
s_016um_00038_00172-1,1.5839217
s_016um_00209_00296-1,1.5627224
s_016um_00106_00385-1,1.4714737
s_016um_00084_00266-1,1.5104584
s_016um_00147_00399-1,1.5429374
s_016um_00398_00182-1,1.6204541
s_016um_00273_00052-1,1.5976025
s_016um_00101_00023-1,1.6284156
s_016um_00378_00137-1,1.5422283
s_016um_00095_00277-1,1.5609785
s_016um_00141_00223-1,1.5752395
s_016um_00260_00133-1,1.502513
s_016um_00272_00058-1,1.5846874
s_016um_00169_00370-1,1.5916358
s_016um_00353_00023-1,1.5978945
s_016um_00389_00292-1,1.5196513
s_016um_00253_00026-1,1.5405221
s_016um_00362_00226-1,1.5785213
s_016um_00079_00236-1,1.5597258
s_016um_00403_00150-1,1.5779729
s_016um_00046_00209-1,1.591983
s_016um_00400_00402-1,0.41335595
s_016um_00219_00281-1,1.5746292
s_016um_00274_00225-1,1.5762346
s_016um_00053_00248-1,1.6346462
s_016um_00081_00292-1,1.4786043
s_016um_00361_00290-1,1.6582124
s_016um_00277_00327-1,1.5897651
s_016um_00138_00215-1,1.5562263
s_016um_00074_00248-1,1.5311158
s_016um_00083_00200-1,1.5916885
s_016um_00329_00218-1,1.5885043
s_016um_00005_00296-1,1.5661159
s_016um_00276_00208-1,1.5588883
s_016um_00039_00178-1,1.5100688
s_016um_00123_00386-1,1.5292649
s_016um_00143_00020-1,1.647363
s_016um_00407_00401-1,0.9731089
s_016um_00391_00343-1,1.5298771
s_016um_00031_00331-1,1.568283
s_016um_00228_00237-1,1.5899469
s_016um_00218_00032-1,1.4889219
s_016um_00396_00220-1,1.5541123
s_016um_00215_00282-1,1.5172484
s_016um_00008_00153-1,1.5898721
s_016um_00102_00383-1,1.5448332
s_016um_00184_00028-1,1.6606642
s_016um_00266_00057-1,1.5766569
s_016um_00141_00060-1,1.5905781
s_016um_00193_00120-1,1.6368032
s_016um_00268_00332-1,1.5770639
s_016um_00209_00031-1,1.6321235
s_016um_00354_00416-1,1.4392835
s_016um_00365_00098-1,1.4057293
s_016um_00041_00049-1,1.6639783
