spot_id,predicted_protein_value
s_016um_00380_00137-1,0.69829684
s_016um_00037_00102-1,0.58804137
s_016um_00328_00304-1,0.6436351
s_016um_00343_00400-1,0.940617
s_016um_00009_00155-1,0.5503087
s_016um_00009_00150-1,0.5857996
s_016um_00109_00316-1,0.6073424
s_016um_00330_00253-1,0.6738243
s_016um_00366_00225-1,0.6049076
s_016um_00267_00058-1,1.069581
s_016um_00274_00229-1,0.59996134
s_016um_00219_00167-1,0.6732594
s_016um_00209_00032-1,0.6022822
s_016um_00112_00314-1,0.57178056
s_016um_00122_00145-1,0.6291423
s_016um_00201_00148-1,0.55965215
s_016um_00232_00085-1,0.6763004
s_016um_00034_00102-1,0.7021017
s_016um_00080_00283-1,0.5851435
s_016um_00142_00062-1,0.6522961
s_016um_00242_00085-1,0.71415037
s_016um_00382_00138-1,0.5558366
s_016um_00321_00227-1,0.6453555
s_016um_00081_00240-1,0.6543319
s_016um_00362_00411-1,1.0263052
s_016um_00323_00167-1,0.76786035
s_016um_00323_00162-1,0.70632994
s_016um_00394_00215-1,0.6560519
s_016um_00219_00026-1,0.6754399
s_016um_00363_00414-1,1.2714416
s_016um_00233_00267-1,0.62588996
s_016um_00033_00089-1,0.64068866
s_016um_00082_00197-1,0.7879726
s_016um_00235_00090-1,0.70034
s_016um_00127_00318-1,0.70392066
s_016um_00040_00098-1,0.69646895
s_016um_00217_00172-1,0.5949907
s_016um_00259_00034-1,0.6391405
s_016um_00276_00133-1,0.6829249
s_016um_00325_00123-1,0.5826101
s_016um_00341_00399-1,0.7110404
s_016um_00191_00093-1,0.51755273
s_016um_00129_00321-1,0.5871356
s_016um_00263_00061-1,0.7056953
s_016um_00341_00215-1,0.6662929
s_016um_00270_00034-1,0.66532123
s_016um_00395_00365-1,0.7161903
s_016um_00083_00278-1,0.60141444
s_016um_00134_00321-1,1.0190303
s_016um_00038_00098-1,0.60477126
s_016um_00278_00048-1,0.65066886
s_016um_00120_00149-1,0.553257
s_016um_00199_00149-1,0.5439581
s_016um_00275_00229-1,0.6031675
s_016um_00140_00022-1,0.7473924
s_016um_00080_00236-1,0.8640963
s_016um_00367_00099-1,0.95282847
s_016um_00232_00263-1,0.75371283
s_016um_00166_00129-1,0.69331306
s_016um_00356_00115-1,0.6825717
s_016um_00230_00250-1,0.57362527
s_016um_00394_00181-1,0.57958806
s_016um_00137_00222-1,0.66779625
s_016um_00323_00228-1,0.59271
s_016um_00343_00215-1,0.51314074
s_016um_00124_00383-1,0.5386038
s_016um_00111_00320-1,0.9402956
s_016um_00199_00148-1,0.6035318
s_016um_00034_00336-1,0.6227799
