spot_id,predicted_protein_value
s_016um_00380_00137-1,1.1255392
s_016um_00037_00102-1,1.022435
s_016um_00328_00304-1,1.0914497
s_016um_00343_00400-1,1.4287013
s_016um_00009_00155-1,0.9912899
s_016um_00009_00150-1,1.0594751
s_016um_00109_00316-1,1.0228062
s_016um_00330_00253-1,1.140646
s_016um_00366_00225-1,1.0639803
s_016um_00267_00058-1,1.5365416
s_016um_00274_00229-1,1.0547192
s_016um_00219_00167-1,1.0554161
s_016um_00209_00032-1,1.0290588
s_016um_00112_00314-1,0.9994178
s_016um_00122_00145-1,1.0452734
s_016um_00201_00148-1,0.99564445
s_016um_00232_00085-1,1.0690539
s_016um_00034_00102-1,1.043335
s_016um_00080_00283-1,0.9989938
s_016um_00142_00062-1,0.98466307
s_016um_00242_00085-1,1.0900424
s_016um_00382_00138-1,1.0231457
s_016um_00321_00227-1,1.1173589
s_016um_00081_00240-1,1.0423006
s_016um_00362_00411-1,1.5620494
s_016um_00323_00167-1,1.1320947
s_016um_00323_00162-1,1.1889467
s_016um_00394_00215-1,1.1609277
s_016um_00219_00026-1,1.0881598
s_016um_00363_00414-1,1.9394329
s_016um_00233_00267-1,1.0779511
s_016um_00033_00089-1,1.0283157
s_016um_00082_00197-1,1.3166944
s_016um_00235_00090-1,1.1971757
s_016um_00127_00318-1,1.239842
s_016um_00040_00098-1,1.0118401
s_016um_00217_00172-1,1.019844
s_016um_00259_00034-1,1.0347203
s_016um_00276_00133-1,1.0935665
s_016um_00325_00123-1,1.0291483
s_016um_00341_00399-1,1.1506479
s_016um_00191_00093-1,1.0200593
s_016um_00129_00321-1,0.9830842
s_016um_00263_00061-1,1.138687
s_016um_00341_00215-1,1.0582566
s_016um_00270_00034-1,1.0471792
s_016um_00395_00365-1,1.1634021
s_016um_00083_00278-1,1.0336617
s_016um_00134_00321-1,1.8959737
s_016um_00038_00098-1,1.0399219
s_016um_00278_00048-1,1.1008954
s_016um_00120_00149-1,0.9764859
s_016um_00199_00149-1,0.9782411
s_016um_00275_00229-1,1.0166479
s_016um_00140_00022-1,1.0823188
s_016um_00080_00236-1,1.3944814
s_016um_00367_00099-1,1.3737836
s_016um_00232_00263-1,1.1086648
s_016um_00166_00129-1,1.0835375
s_016um_00356_00115-1,1.0979027
s_016um_00230_00250-1,1.0379289
s_016um_00394_00181-1,1.0859321
s_016um_00137_00222-1,1.1033906
s_016um_00323_00228-1,1.048239
s_016um_00343_00215-1,0.9620777
s_016um_00124_00383-1,0.9813247
s_016um_00111_00320-1,1.514615
s_016um_00199_00148-1,1.0542382
s_016um_00034_00336-1,1.0470096
s_016um_00206_00149-1,1.1045341
s_016um_00019_00265-1,1.2340643
s_016um_00026_00089-1,0.9936726
s_016um_00205_00153-1,1.102715
s_016um_00385_00292-1,1.3125675
s_016um_00390_00181-1,1.0322275
s_016um_00320_00166-1,1.0333107
s_016um_00385_00293-1,0.9958098
s_016um_00142_00218-1,1.3549632
s_016um_00130_00233-1,1.0389367
s_016um_00101_00030-1,1.0700232
s_016um_00216_00292-1,1.017148
s_016um_00409_00101-1,1.0781275
s_016um_00028_00335-1,1.0147097
s_016um_00249_00020-1,1.2216493
s_016um_00260_00127-1,1.0464214
s_016um_00217_00281-1,1.0590612
s_016um_00081_00296-1,0.9747969
s_016um_00368_00145-1,1.0286955
s_016um_00128_00316-1,1.2309506
s_016um_00270_00058-1,1.1432545
s_016um_00138_00074-1,1.0196717
s_016um_00236_00083-1,1.0641584
s_016um_00266_00059-1,1.4381818
s_016um_00076_00241-1,0.9806915
s_016um_00320_00162-1,1.0427727
s_016um_00216_00295-1,1.0146937
s_016um_00043_00049-1,1.0461705
s_016um_00376_00119-1,1.170441
s_016um_00099_00071-1,1.0319134
s_016um_00273_00132-1,1.0177798
s_016um_00145_00021-1,1.0060954
s_016um_00356_00410-1,1.6600616
s_016um_00098_00340-1,1.1418644
s_016um_00171_00128-1,0.9749606
s_016um_00203_00149-1,1.0229108
s_016um_00195_00090-1,0.9816476
s_016um_00098_00073-1,0.9931079
s_016um_00337_00255-1,1.0592167
s_016um_00401_00259-1,1.0789691
s_016um_00211_00289-1,1.0288453
s_016um_00372_00121-1,0.9780572
s_016um_00087_00194-1,1.0150003
s_016um_00220_00226-1,1.0050266
s_016um_00066_00126-1,0.9461777
s_016um_00251_00020-1,1.0437332
s_016um_00042_00044-1,1.0061564
s_016um_00098_00027-1,0.9861902
s_016um_00228_00249-1,0.9761073
s_016um_00038_00172-1,1.0220995
s_016um_00209_00296-1,1.0123255
s_016um_00106_00385-1,1.0096029
s_016um_00084_00266-1,1.0102189
s_016um_00147_00399-1,1.0532831
s_016um_00398_00182-1,1.0579699
s_016um_00273_00052-1,1.088216
s_016um_00101_00023-1,1.0085056
s_016um_00378_00137-1,1.0595952
s_016um_00095_00277-1,1.0076615
s_016um_00141_00223-1,1.1416266
s_016um_00260_00133-1,1.0591593
s_016um_00272_00058-1,1.0158943
s_016um_00169_00370-1,1.0504702
s_016um_00353_00023-1,1.2578956
s_016um_00389_00292-1,1.0529108
s_016um_00253_00026-1,1.0206451
s_016um_00362_00226-1,1.0480433
s_016um_00079_00236-1,1.1862749
s_016um_00403_00150-1,1.0130175
s_016um_00046_00209-1,1.112634
s_016um_00400_00402-1,3.6750135
s_016um_00219_00281-1,0.99702567
s_016um_00274_00225-1,1.042067
s_016um_00053_00248-1,1.2608736
s_016um_00081_00292-1,1.0534545
s_016um_00361_00290-1,1.1063225
s_016um_00277_00327-1,1.0844555
s_016um_00138_00215-1,1.4407767
s_016um_00074_00248-1,0.9600634
s_016um_00083_00200-1,1.038092
s_016um_00329_00218-1,1.0341872
s_016um_00005_00296-1,1.0470004
s_016um_00276_00208-1,0.98372334
s_016um_00039_00178-1,1.0240465
s_016um_00123_00386-1,1.0753582
s_016um_00143_00020-1,1.1360828
s_016um_00407_00401-1,2.9623232
s_016um_00391_00343-1,1.8809109
s_016um_00031_00331-1,1.0574214
s_016um_00228_00237-1,0.98964685
s_016um_00218_00032-1,0.98582935
s_016um_00396_00220-1,1.0158882
s_016um_00215_00282-1,1.0778198
s_016um_00008_00153-1,1.008182
s_016um_00102_00383-1,0.9662001
s_016um_00184_00028-1,1.0877355
s_016um_00266_00057-1,1.2749147
s_016um_00141_00060-1,1.0620925
s_016um_00193_00120-1,1.1314025
s_016um_00268_00332-1,1.0350643
s_016um_00209_00031-1,1.0760008
s_016um_00354_00416-1,2.3319376
s_016um_00365_00098-1,1.2115248
s_016um_00041_00049-1,1.058882
s_016um_00210_00296-1,1.0280598
s_016um_00089_00068-1,0.9302413
s_016um_00245_00086-1,1.0509444
s_016um_00193_00130-1,0.99692166
s_016um_00126_00089-1,1.1251271
s_016um_00083_00071-1,1.1987745
s_016um_00235_00268-1,1.0350288
s_016um_00219_00280-1,1.0844051
s_016um_00079_00241-1,1.035986
s_016um_00133_00230-1,1.0361555
s_016um_00257_00034-1,1.073897
s_016um_00263_00187-1,1.2852628
s_016um_00394_00358-1,1.770972
s_016um_00105_00384-1,1.036847
s_016um_00129_00386-1,1.1595354
s_016um_00262_00186-1,1.375479
s_016um_00417_00138-1,0.97089565
s_016um_00287_00092-1,1.0314202
s_016um_00177_00032-1,1.1437244
s_016um_00110_00318-1,1.0412979
s_016um_00218_00277-1,0.9962296
s_016um_00260_00033-1,0.98695934
s_016um_00386_00295-1,1.0288109
s_016um_00360_00286-1,1.0782098
s_016um_00030_00331-1,1.0076675
s_016um_00266_00332-1,1.0409739
s_016um_00197_00123-1,1.0685191
s_016um_00271_00221-1,1.047062
s_016um_00265_00033-1,1.0565296
s_016um_00273_00201-1,0.9820073
s_016um_00359_00096-1,1.0667347
s_016um_00220_00030-1,0.985315
s_016um_00097_00317-1,1.0725918
s_016um_00346_00212-1,1.0904096
s_016um_00389_00345-1,1.0498862
s_016um_00067_00131-1,1.0154562
s_016um_00401_00403-1,3.1088762
s_016um_00214_00029-1,1.1774858
s_016um_00266_00036-1,1.0179607
s_016um_00065_00235-1,1.2057091
s_016um_00037_00045-1,1.0145348
s_016um_00084_00029-1,1.1558741
s_016um_00265_00336-1,1.0670804
s_016um_00395_00217-1,1.0925126
s_016um_00214_00278-1,0.9772487
s_016um_00077_00293-1,1.1875671
s_016um_00280_00130-1,1.0772125
s_016um_00088_00267-1,1.1040338
s_016um_00372_00120-1,1.0582702
s_016um_00109_00315-1,1.1344677
s_016um_00416_00142-1,1.023099
s_016um_00282_00325-1,1.0538706
s_016um_00384_00128-1,1.0371736
s_016um_00102_00068-1,1.0524426
