spot_id,predicted_protein_value
s_016um_00380_00137-1,0.79428625
s_016um_00037_00102-1,0.24502039
s_016um_00328_00304-1,0.41368175
s_016um_00343_00400-1,0.23424882
s_016um_00009_00155-1,0.13631275
s_016um_00009_00150-1,0.06331733
s_016um_00109_00316-1,0.798146
s_016um_00330_00253-1,0.33790073
s_016um_00366_00225-1,0.11616388
s_016um_00267_00058-1,0.9666387
s_016um_00274_00229-1,0.27991092
s_016um_00219_00167-1,0.4164058
s_016um_00209_00032-1,0.50918704
s_016um_00112_00314-1,0.5732794
s_016um_00122_00145-1,0.3128687
s_016um_00201_00148-1,0.532332
s_016um_00232_00085-1,0.9102504
s_016um_00034_00102-1,0.38223
s_016um_00080_00283-1,0.3386434
s_016um_00142_00062-1,0.37499374
s_016um_00242_00085-1,1.3379443
s_016um_00382_00138-1,0.29700786
s_016um_00321_00227-1,0.55302954
s_016um_00081_00240-1,0.26212403
s_016um_00362_00411-1,0.6497998
s_016um_00323_00167-1,1.4676833
s_016um_00323_00162-1,0.46188572
s_016um_00394_00215-1,0.19116303
s_016um_00219_00026-1,0.27430695
s_016um_00363_00414-1,-0.61543655
s_016um_00233_00267-1,0.64384776
s_016um_00033_00089-1,0.4464795
s_016um_00082_00197-1,0.91104174
s_016um_00235_00090-1,0.5203087
s_016um_00127_00318-1,0.07617706
s_016um_00040_00098-1,-0.1656025
s_016um_00217_00172-1,0.47312197
s_016um_00259_00034-1,0.3419541
s_016um_00276_00133-1,0.7939782
s_016um_00325_00123-1,0.3602587
s_016um_00341_00399-1,0.6052592
s_016um_00191_00093-1,0.33905804
s_016um_00129_00321-1,0.9433794
s_016um_00263_00061-1,1.0938689
s_016um_00341_00215-1,0.7678156
s_016um_00270_00034-1,0.7582345
s_016um_00395_00365-1,-0.06094128
s_016um_00083_00278-1,0.3193419
s_016um_00134_00321-1,0.5681291
s_016um_00038_00098-1,0.18178546
s_016um_00278_00048-1,0.5150687
s_016um_00120_00149-1,0.65863115
s_016um_00199_00149-1,0.40228015
s_016um_00275_00229-1,0.22807363
s_016um_00140_00022-1,0.64186704
s_016um_00080_00236-1,1.554397
s_016um_00367_00099-1,1.1937124
s_016um_00232_00263-1,0.92411435
s_016um_00166_00129-1,0.28050816
s_016um_00356_00115-1,0.3019535
s_016um_00230_00250-1,0.060073823
s_016um_00394_00181-1,0.36382836
s_016um_00137_00222-1,0.60123134
s_016um_00323_00228-1,0.44651353
s_016um_00343_00215-1,0.3630321
s_016um_00124_00383-1,0.65583456
s_016um_00111_00320-1,0.7620614
s_016um_00199_00148-1,0.4007843
s_016um_00034_00336-1,0.67504394
s_016um_00206_00149-1,0.8717275
s_016um_00019_00265-1,0.782096
