spot_id,predicted_protein_value
s_016um_00380_00137-1,-1.9525459
s_016um_00037_00102-1,-1.6309898
s_016um_00328_00304-1,-1.7609957
s_016um_00343_00400-1,-2.8696933
s_016um_00009_00155-1,-1.7085376
s_016um_00009_00150-1,-1.8131294
s_016um_00109_00316-1,-1.3588755
s_016um_00330_00253-1,-1.8170512
s_016um_00366_00225-1,-1.8549078
s_016um_00267_00058-1,-3.1197176
s_016um_00274_00229-1,-1.8562117
s_016um_00219_00167-1,-2.0108702
s_016um_00209_00032-1,-1.8315711
s_016um_00112_00314-1,-1.5220039
s_016um_00122_00145-1,-1.9778839
s_016um_00201_00148-1,-1.5842521
s_016um_00232_00085-1,-1.7037618
s_016um_00034_00102-1,-2.1616654
s_016um_00080_00283-1,-1.7353177
s_016um_00142_00062-1,-2.0165277
s_016um_00242_00085-1,-1.51685
s_016um_00382_00138-1,-1.6655937
s_016um_00321_00227-1,-1.8239291
s_016um_00081_00240-1,-1.9625936
s_016um_00362_00411-1,-3.115488
s_016um_00323_00167-1,-1.8373078
s_016um_00323_00162-1,-2.2043827
s_016um_00394_00215-1,-2.0628855
s_016um_00219_00026-1,-2.1072726
s_016um_00363_00414-1,-4.180332
s_016um_00233_00267-1,-1.6218263
s_016um_00033_00089-1,-2.015734
s_016um_00082_00197-1,-2.4524553
s_016um_00235_00090-1,-2.1895308
s_016um_00127_00318-1,-2.2162051
s_016um_00040_00098-1,-2.261335
s_016um_00217_00172-1,-1.6259537
s_016um_00259_00034-1,-1.833097
s_016um_00276_00133-1,-1.9082694
s_016um_00325_00123-1,-1.5261049
s_016um_00341_00399-1,-2.0407534
s_016um_00191_00093-1,-1.9041214
s_016um_00129_00321-1,-1.3132813
s_016um_00263_00061-1,-1.9175195
s_016um_00341_00215-1,-1.9135511
s_016um_00270_00034-1,-1.998307
s_016um_00395_00365-1,-2.5741148
s_016um_00083_00278-1,-1.8029375
s_016um_00134_00321-1,-3.8955014
s_016um_00038_00098-1,-1.811837
s_016um_00278_00048-1,-1.9800737
s_016um_00120_00149-1,-1.3626416
s_016um_00199_00149-1,-1.5820671
s_016um_00275_00229-1,-1.6782273
s_016um_00140_00022-1,-2.1798077
s_016um_00080_00236-1,-2.4017909
