spot_id,predicted_protein_value
s_016um_00380_00137-1,-0.3756844
s_016um_00037_00102-1,-0.43207863
s_016um_00328_00304-1,-0.3988688
s_016um_00343_00400-1,-0.3989361
s_016um_00009_00155-1,-0.42626533
s_016um_00009_00150-1,-0.45501158
s_016um_00109_00316-1,-0.43146822
s_016um_00330_00253-1,-0.41467217
s_016um_00366_00225-1,-0.43342292
s_016um_00267_00058-1,-0.5000376
s_016um_00274_00229-1,-0.44544986
s_016um_00219_00167-1,-0.39889377
s_016um_00209_00032-1,-0.41056168
s_016um_00112_00314-1,-0.45395443
s_016um_00122_00145-1,-0.42002052
s_016um_00201_00148-1,-0.44784236
s_016um_00232_00085-1,-0.46810126
s_016um_00034_00102-1,-0.32217857
s_016um_00080_00283-1,-0.4510033
s_016um_00142_00062-1,-0.3998611
s_016um_00242_00085-1,-0.4147754
s_016um_00382_00138-1,-0.4396123
s_016um_00321_00227-1,-0.43141073
s_016um_00081_00240-1,-0.3560714
s_016um_00362_00411-1,-0.28462622
s_016um_00323_00167-1,-0.50564003
s_016um_00323_00162-1,-0.4500588
s_016um_00394_00215-1,-0.40750244
s_016um_00219_00026-1,-0.3759703
s_016um_00363_00414-1,-0.32125852
s_016um_00233_00267-1,-0.50049233
s_016um_00033_00089-1,-0.38814092
s_016um_00082_00197-1,-0.38393885
s_016um_00235_00090-1,-0.45557168
s_016um_00127_00318-1,-0.47341347
s_016um_00040_00098-1,-0.38005933
s_016um_00217_00172-1,-0.42631635
s_016um_00259_00034-1,-0.40152383
s_016um_00276_00133-1,-0.4480384
s_016um_00325_00123-1,-0.43801463
s_016um_00341_00399-1,-0.45036304
s_016um_00191_00093-1,-0.36598176
s_016um_00129_00321-1,-0.47792783
s_016um_00263_00061-1,-0.40099046
s_016um_00341_00215-1,-0.40038353
s_016um_00270_00034-1,-0.3202442
s_016um_00395_00365-1,-0.39284587
s_016um_00083_00278-1,-0.43795663
s_016um_00134_00321-1,-0.3059027
s_016um_00038_00098-1,-0.40446022
s_016um_00278_00048-1,-0.3873237
s_016um_00120_00149-1,-0.45301667
s_016um_00199_00149-1,-0.4393335
s_016um_00275_00229-1,-0.44846
s_016um_00140_00022-1,-0.3400048
s_016um_00080_00236-1,-0.3729963
s_016um_00367_00099-1,-0.1854946
s_016um_00232_00263-1,-0.340673
s_016um_00166_00129-1,-0.40119764
s_016um_00356_00115-1,-0.3694373
s_016um_00230_00250-1,-0.39480677
s_016um_00394_00181-1,-0.46407208
s_016um_00137_00222-1,-0.41949192
s_016um_00323_00228-1,-0.420783
s_016um_00343_00215-1,-0.42239597
s_016um_00124_00383-1,-0.46296516
s_016um_00111_00320-1,-0.4372482
s_016um_00199_00148-1,-0.3599375
s_016um_00034_00336-1,-0.42717627
s_016um_00206_00149-1,-0.4590041
s_016um_00019_00265-1,-0.40492535
s_016um_00026_00089-1,-0.4117757
s_016um_00205_00153-1,-0.4103292
s_016um_00385_00292-1,-0.38390774
s_016um_00390_00181-1,-0.45377094
s_016um_00320_00166-1,-0.36102146
s_016um_00385_00293-1,-0.45270044
s_016um_00142_00218-1,-0.3718344
s_016um_00130_00233-1,-0.43935314
s_016um_00101_00030-1,-0.4002859
s_016um_00216_00292-1,-0.46466604
s_016um_00409_00101-1,-0.46194047
s_016um_00028_00335-1,-0.4382525
s_016um_00249_00020-1,-0.32762435
s_016um_00260_00127-1,-0.43546072
s_016um_00217_00281-1,-0.41360343
s_016um_00081_00296-1,-0.45385903
s_016um_00368_00145-1,-0.37507117
s_016um_00128_00316-1,-0.43528894
s_016um_00270_00058-1,-0.42328364
s_016um_00138_00074-1,-0.41181135
s_016um_00236_00083-1,-0.4274217
s_016um_00266_00059-1,-0.38608608
