spot_id,predicted_protein_value
s_016um_00380_00137-1,1.0710617
s_016um_00037_00102-1,0.8054907
s_016um_00328_00304-1,0.88920194
s_016um_00343_00400-1,1.4416816
s_016um_00009_00155-1,0.79263675
s_016um_00009_00150-1,0.840767
s_016um_00109_00316-1,0.958904
s_016um_00330_00253-1,0.9966698
s_016um_00366_00225-1,0.8169658
s_016um_00267_00058-1,1.7769028
s_016um_00274_00229-1,0.9135304
s_016um_00219_00167-1,1.021299
s_016um_00209_00032-1,0.8873103
s_016um_00112_00314-1,0.8522139
s_016um_00122_00145-1,0.9265686
s_016um_00201_00148-1,0.8502019
s_016um_00232_00085-1,1.0900688
s_016um_00034_00102-1,0.91874653
s_016um_00080_00283-1,0.8424066
s_016um_00142_00062-1,0.8409853
s_016um_00242_00085-1,1.1192539
s_016um_00382_00138-1,0.83443826
s_016um_00321_00227-1,1.0274835
s_016um_00081_00240-1,0.92726517
s_016um_00362_00411-1,1.6336927
s_016um_00323_00167-1,1.2400546
s_016um_00323_00162-1,1.0874895
s_016um_00394_00215-1,1.0564129
s_016um_00219_00026-1,0.953555
s_016um_00363_00414-1,2.027563
s_016um_00233_00267-1,0.9628728
s_016um_00033_00089-1,0.92192537
s_016um_00082_00197-1,1.3877845
s_016um_00235_00090-1,1.1335344
s_016um_00127_00318-1,1.1753738
s_016um_00040_00098-1,1.0025753
s_016um_00217_00172-1,0.86527824
s_016um_00259_00034-1,0.91010064
s_016um_00276_00133-1,1.0599234
s_016um_00325_00123-1,0.8880977
s_016um_00341_00399-1,1.162868
s_016um_00191_00093-1,0.859012
s_016um_00129_00321-1,0.9583144
s_016um_00263_00061-1,1.1186205
s_016um_00341_00215-1,0.95241606
s_016um_00270_00034-1,0.9739135
s_016um_00395_00365-1,0.9992563
s_016um_00083_00278-1,0.8857511
s_016um_00134_00321-1,2.326497
s_016um_00038_00098-1,0.8688023
s_016um_00278_00048-1,1.0430688
s_016um_00120_00149-1,0.8134017
s_016um_00199_00149-1,0.82306445
s_016um_00275_00229-1,0.84350634
s_016um_00140_00022-1,1.021313
s_016um_00080_00236-1,1.6480242
s_016um_00367_00099-1,1.533695
s_016um_00232_00263-1,0.95919186
s_016um_00166_00129-1,1.0031812
s_016um_00356_00115-1,1.0323083
s_016um_00230_00250-1,0.8118961
s_016um_00394_00181-1,0.95326054
s_016um_00137_00222-1,1.0233135
s_016um_00323_00228-1,0.9343176
s_016um_00343_00215-1,0.74621695
s_016um_00124_00383-1,0.8011222
s_016um_00111_00320-1,1.8188175
s_016um_00199_00148-1,0.9574276
s_016um_00034_00336-1,0.9442108
s_016um_00206_00149-1,1.1721418
s_016um_00019_00265-1,1.2028897
s_016um_00026_00089-1,0.78501
s_016um_00205_00153-1,0.9770262
s_016um_00385_00292-1,1.3921579
s_016um_00390_00181-1,1.0039266
